id|codigo|nome|max(ects)|uo_id|ac_id
0|44644|CULTURA FRANCESA I|6|0|16
0|45611|BIOQUÍMICA CLÍNICA AVANÇADA|6|0|16
0|45883|PROJECTOS EM MÚSICA|6|0|16
0|81541|ECONOMIA E NEGÓCIOS INTERNACIONAIS|6|0|16
0|82111|ANÁLISE FINANCEIRA|6|0|16
0|90343|DESENHO TÉCNICO|6|0|16
0|18076|PROGRAMAÇÃO MOBILE|6|0|16
0|18109|TEATRO DE VENDAS|6|0|16
0|18113|PROJETO DE VENDAS E MARKETING|6|0|16
0|40140|ÉTICA E DEONTOLOGIA PROFISSIONAL|4|0|16
0|40329|DETEÇÃO REMOTA E SIG|6|0|16
0|40913|MÉTODOS NUMÉRICOS E ESTATÍSTICOS|6|0|16
0|41563|BIOMOLÉCULAS|6|0|16
0|42152|IDENTIDADE VISUAL E PÓS-PRODUÇÃO|6|0|16
0|47793|ROBÓTICA INDUSTRIAL|6|0|16
0|90294|ESTRUTURAS DE DADOS E PROGRAMAÇÃO|6|0|16
0|90342|FÍSICA GERAL|6|0|16
0|41307|TEORIA DA CONTABILIDADE AVANÇADA|6|0|16
0|41966|SISTEMAS AMBIENTAIS I|6|0|16
0|43329|RESISTÊNCIA DE MATERIAIS II|8|0|16
0|47096|ESTRUTURA ATÓMICA E MOLECULAR|6|0|16
0|81532|GESTÃO FISCAL|6|0|16
0|99247|AUTOMAÇÃO|3|0|16
